timestamp,src_ip,dest_ip,protocol,port,system,action,event
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:03,89.19.92.16,197.210.12.60,TCP,443,WebPortal,ALLOW,PING
4/3/2026 4:03,172.16.222.147,172.20.79.236,TCP,8080,InternalAPI,ALLOW,PING
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:03,192.168.2.195,172.16.109.116,TCP,443,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:03,95.24.249.152,197.210.23.134,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:03,102.89.34.55,197.210.3.250,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:03,197.210.35.249,197.210.11.214,TCP,80,WebPortal,ALLOW,TRANSFER
4/3/2026 4:03,42.131.176.84,197.210.7.26,TCP,80,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:03,120.30.187.208,197.210.2.64,TCP,80,WebPortal,ALLOW,LOGIN_SUCCESS
4/3/2026 4:03,126.38.238.147,197.210.27.205,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:03,192.168.20.119,10.21.213.66,TCP,443,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:03,197.210.69.146,172.20.231.5,TCP,443,MobileApp,ALLOW,TRANSFER
4/3/2026 4:03,197.210.69.146,172.20.231.5,TCP,443,MobileApp,ALLOW,TRANSFER
4/3/2026 4:03,39.161.142.182,197.210.30.65,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:03,197.210.69.146,172.20.231.5,TCP,443,CoreBanking,ALLOW,TRANSFER
4/3/2026 4:03,10.21.92.62,192.168.243.245,TCP,8080,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:03,197.210.69.146,172.20.231.5,TCP,443,CoreBanking,DENY,TRANSFER
4/3/2026 4:03,192.168.35.78,172.16.159.216,TCP,22,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:03,192.168.125.113,172.20.150.216,TCP,443,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:03,116.232.120.49,197.210.12.254,TCP,80,WebPortal,ALLOW,PING
4/3/2026 4:03,172.16.196.46,10.20.129.62,TCP,8080,InternalAPI,ALLOW,LOGIN_SUCCESS
4/3/2026 4:03,124.31.133.42,197.210.15.21,TCP,80,WebPortal,ALLOW,PING
4/3/2026 4:03,10.21.109.41,10.21.31.23,TCP,8080,InternalAPI,ALLOW,TRANSFER
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:03,227.177.114.48,197.210.10.137,TCP,80,WebPortal,ALLOW,LOGIN_SUCCESS
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:03,26.133.142.109,197.210.17.176,TCP,80,WebPortal,ALLOW,TRANSFER
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:03,192.168.41.138,10.21.230.67,TCP,443,ATM,ALLOW,PING
4/3/2026 4:03,10.21.102.200,172.16.197.59,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:03,10.20.117.4,192.168.88.51,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:03,10.20.59.187,10.20.18.240,TCP,443,ATM,ALLOW,LOGIN_SUCCESS
4/3/2026 4:03,91.240.118.77,197.210.9.207,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:03,10.20.23.68,172.20.137.37,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:04,91.240.118.77,197.210.9.207,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:04,91.240.118.77,197.210.9.207,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:04,192.168.251.2,10.21.1.81,TCP,22,ATM,ALLOW,PING
4/3/2026 4:04,192.168.228.200,172.16.178.121,TCP,443,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:04,192.168.126.110,10.20.23.158,TCP,8080,InternalAPI,ALLOW,PING
4/3/2026 4:04,172.20.12.164,192.168.55.55,TCP,8080,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:04,172.16.182.172,192.168.150.216,TCP,443,ATM,ALLOW,DATA_REQUEST
4/3/2026 4:04,10.20.77.170,172.20.156.33,TCP,443,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:04,130.161.224.25,197.210.5.130,TCP,443,MobileApp,ALLOW,LOGIN_SUCCESS
4/3/2026 4:04,143.242.3.88,197.210.22.1,TCP,80,WebPortal,ALLOW,LOGIN_SUCCESS
4/3/2026 4:04,192.168.125.145,172.20.25.179,TCP,3306,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:04,91.240.118.77,197.210.9.207,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:04,10.21.59.20,172.20.135.115,TCP,443,CoreBanking,ALLOW,LOGIN_SUCCESS
4/3/2026 4:04,172.20.33.150,172.20.68.13,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:04,91.240.118.77,197.210.9.207,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:04,10.21.185.95,172.16.79.47,TCP,3306,CoreBanking,ALLOW,TRANSFER
4/3/2026 4:04,10.20.81.218,10.21.18.38,TCP,22,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:04,10.21.193.253,10.21.56.98,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:04,77.46.244.154,197.210.6.59,TCP,443,MobileApp,ALLOW,DATA_REQUEST
4/3/2026 4:04,206.249.51.101,197.210.14.115,TCP,80,WebPortal,ALLOW,PING
4/3/2026 4:04,82.153.153.141,197.210.1.161,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:04,194.172.240.158,197.210.1.160,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:04,10.21.23.26,172.20.219.130,TCP,22,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:04,234.68.224.240,197.210.26.162,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:04,116.167.206.45,197.210.24.167,TCP,80,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:04,91.240.118.77,197.210.16.3,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:04,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:04,45.25.91.8,197.210.14.217,TCP,80,WebPortal,ALLOW,LOGIN_SUCCESS
4/3/2026 4:04,54.7.110.52,197.210.12.163,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:04,91.240.118.77,197.210.16.3,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:04,172.16.88.46,172.20.42.228,TCP,3306,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:04,245.143.81.143,197.210.3.27,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:04,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:04,172.20.189.90,172.16.199.175,TCP,22,ATM,ALLOW,PING
4/3/2026 4:04,42.220.183.223,197.210.19.47,TCP,80,WebPortal,ALLOW,LOGIN_SUCCESS
4/3/2026 4:04,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:04,172.20.160.122,10.20.117.131,TCP,8080,InternalAPI,ALLOW,PING
4/3/2026 4:04,172.16.224.62,10.20.7.133,TCP,443,InternalAPI,ALLOW,LOGIN_SUCCESS
4/3/2026 4:04,139.6.191.57,197.210.3.99,TCP,443,WebPortal,ALLOW,PING
4/3/2026 4:04,192.168.231.179,172.16.174.187,TCP,443,CoreBanking,ALLOW,PING
4/3/2026 4:04,152.235.73.157,197.210.10.39,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:04,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:04,252.155.35.207,197.210.19.78,TCP,443,MobileApp,DENY,LOGIN_FAILED
4/3/2026 4:04,172.16.63.68,192.168.144.193,TCP,443,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:05,10.21.138.134,172.20.189.166,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,151.17.131.43,197.210.8.8,TCP,80,WebPortal,ALLOW,PING
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,10.20.241.146,192.168.149.131,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,172.16.37.159,172.20.17.226,TCP,22,ATM,ALLOW,PING
4/3/2026 4:05,192.168.231.167,172.16.41.160,TCP,8080,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,91.240.118.77,197.210.9.207,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:05,192.168.121.195,192.168.115.101,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,240.23.116.121,197.210.3.159,TCP,80,WebPortal,ALLOW,TRANSFER
4/3/2026 4:05,10.21.121.121,10.20.165.192,TCP,443,CoreBanking,ALLOW,PING
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,172.20.151.254,172.20.172.68,TCP,443,CoreBanking,ALLOW,PING
4/3/2026 4:05,172.20.72.242,192.168.167.141,TCP,22,CoreBanking,ALLOW,TRANSFER
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,192.168.173.70,192.168.50.237,TCP,443,ATM,ALLOW,TRANSFER
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,248.48.132.43,197.210.11.221,TCP,443,WebPortal,ALLOW,TRANSFER
4/3/2026 4:05,55.47.103.207,197.210.7.83,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:05,74.107.165.245,197.210.20.112,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:05,242.243.72.193,197.210.10.125,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:05,206.138.171.118,197.210.19.137,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:05,172.16.171.139,10.21.118.175,TCP,443,ATM,ALLOW,TRANSFER
4/3/2026 4:05,172.16.60.34,10.20.17.109,TCP,3306,CoreBanking,ALLOW,TRANSFER
4/3/2026 4:05,10.20.24.234,192.168.205.223,TCP,443,ATM,ALLOW,TRANSFER
4/3/2026 4:05,10.21.55.98,172.16.52.125,TCP,443,ATM,ALLOW,TRANSFER
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,100.91.110.141,197.210.19.118,TCP,443,MobileApp,ALLOW,DATA_REQUEST
4/3/2026 4:05,172.16.19.64,172.20.172.180,TCP,8080,InternalAPI,ALLOW,TRANSFER
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,172.20.13.250,10.20.163.158,TCP,22,CoreBanking,ALLOW,PING
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,29.145.215.212,197.210.25.214,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:05,137.247.201.239,197.210.18.250,TCP,80,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:05,235.67.35.226,197.210.10.182,TCP,443,MobileApp,ALLOW,LOGIN_SUCCESS
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:05,192.168.150.44,172.16.35.58,TCP,8080,InternalAPI,ALLOW,PING
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:05,91.240.118.77,197.210.16.3,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:05,197.92.136.179,197.210.24.205,TCP,443,MobileApp,ALLOW,DATA_REQUEST
4/3/2026 4:06,10.21.156.206,172.16.168.192,TCP,443,InternalAPI,ALLOW,LOGIN_SUCCESS
4/3/2026 4:06,164.199.180.202,197.210.11.230,TCP,443,MobileApp,ALLOW,LOGIN_SUCCESS
4/3/2026 4:06,172.20.177.235,172.16.235.45,TCP,443,ATM,ALLOW,PING
4/3/2026 4:06,172.20.38.33,10.21.97.41,TCP,8080,InternalAPI,ALLOW,TRANSFER
4/3/2026 4:06,71.199.245.156,197.210.8.21,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:06,172.16.203.71,172.20.214.36,TCP,22,CoreBanking,ALLOW,PING
4/3/2026 4:06,10.21.93.192,10.20.61.93,TCP,443,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:06,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:06,197.42.76.235,197.210.8.110,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:06,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:06,10.21.136.4,172.20.243.150,TCP,8080,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:06,10.20.109.189,172.16.249.24,TCP,443,ATM,ALLOW,DATA_REQUEST
4/3/2026 4:06,49.203.116.208,197.210.29.238,TCP,443,WebPortal,ALLOW,PING
4/3/2026 4:06,232.187.59.65,197.210.28.88,TCP,80,WebPortal,ALLOW,PING
4/3/2026 4:06,77.245.142.193,197.210.15.174,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:06,160.117.111.88,192.168.99.89,TCP,443,MobileApp,ALLOW,TRANSFER
4/3/2026 4:06,91.240.118.77,197.210.16.3,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:06,245.52.149.198,197.210.1.100,TCP,443,MobileApp,ALLOW,DATA_REQUEST
4/3/2026 4:06,91.240.118.77,197.210.16.3,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:06,160.117.111.88,192.168.99.89,TCP,443,CoreBanking,ALLOW,TRANSFER
4/3/2026 4:06,39.164.176.172,197.210.28.104,TCP,80,WebPortal,ALLOW,PING
4/3/2026 4:06,91.240.118.77,197.210.16.3,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:06,49.254.249.246,197.210.25.96,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:06,172.20.49.182,10.20.24.136,TCP,22,ATM,ALLOW,LOGIN_SUCCESS
4/3/2026 4:06,91.240.118.77,197.210.16.3,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:06,172.20.200.244,10.21.158.215,TCP,443,InternalAPI,ALLOW,LOGIN_SUCCESS
4/3/2026 4:06,197.210.36.119,197.210.2.7,TCP,80,WebPortal,ALLOW,PING
4/3/2026 4:06,252.158.108.218,197.210.22.199,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:06,160.117.111.88,192.168.99.89,TCP,443,CoreBanking,DENY,TRANSFER
4/3/2026 4:06,204.184.88.51,197.210.21.21,TCP,443,MobileApp,ALLOW,LOGIN_SUCCESS
4/3/2026 4:06,88.247.37.212,197.210.16.22,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:06,160.117.111.88,192.168.99.89,TCP,443,MobileApp,DENY,TRANSFER
4/3/2026 4:06,10.21.249.177,10.21.57.149,TCP,22,CoreBanking,ALLOW,PING
4/3/2026 4:06,10.21.56.51,10.21.249.170,TCP,22,ATM,ALLOW,PING
4/3/2026 4:06,107.35.207.2,197.210.24.94,TCP,443,WebPortal,ALLOW,LOGIN_SUCCESS
4/3/2026 4:06,215.181.148.103,197.210.30.200,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:06,10.21.129.117,192.168.125.144,TCP,443,InternalAPI,ALLOW,LOGIN_SUCCESS
4/3/2026 4:06,102.89.34.55,197.210.3.6,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:06,10.20.191.10,10.20.36.58,TCP,8080,InternalAPI,ALLOW,PING
4/3/2026 4:06,242.106.205.50,197.210.16.99,TCP,443,MobileApp,ALLOW,TRANSFER
4/3/2026 4:06,102.89.34.55,197.210.3.6,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:06,194.216.169.99,197.210.9.238,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:06,187.184.91.40,197.210.16.28,TCP,80,WebPortal,ALLOW,LOGIN_SUCCESS
4/3/2026 4:06,91.240.118.77,197.210.16.3,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:06,102.89.34.55,197.210.3.6,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:06,102.89.34.55,197.210.3.6,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:06,102.89.34.55,197.210.3.6,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:06,17.106.192.76,197.210.28.189,TCP,443,WebPortal,ALLOW,PING
4/3/2026 4:07,100.41.107.1,197.210.15.120,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:07,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,192.168.136.200,192.168.185.17,TCP,443,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:07,220.66.155.147,197.210.6.200,TCP,80,WebPortal,ALLOW,TRANSFER
4/3/2026 4:07,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,10.20.181.53,192.168.178.41,TCP,443,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:07,160.117.111.88,192.168.99.89,TCP,443,CoreBanking,ALLOW,TRANSFER
4/3/2026 4:07,160.117.111.88,192.168.99.89,TCP,443,MobileApp,ALLOW,TRANSFER
4/3/2026 4:07,10.20.68.89,10.21.25.236,TCP,443,InternalAPI,ALLOW,LOGIN_SUCCESS
4/3/2026 4:07,160.117.111.88,192.168.99.89,TCP,443,CoreBanking,ALLOW,TRANSFER
4/3/2026 4:07,219.116.208.137,197.210.23.61,TCP,443,MobileApp,ALLOW,LOGIN_SUCCESS
4/3/2026 4:07,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,172.16.253.40,10.20.221.119,TCP,8080,InternalAPI,ALLOW,PING
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,171.122.249.206,197.210.22.27,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,111.82.48.145,197.210.18.18,TCP,80,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,103.245.25.109,197.210.22.204,TCP,443,MobileApp,ALLOW,DATA_REQUEST
4/3/2026 4:07,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,10.20.8.207,172.16.216.39,TCP,22,CoreBanking,ALLOW,PING
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,197.210.72.17,197.210.27.237,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,160.117.111.88,192.168.99.89,TCP,443,CoreBanking,DENY,TRANSFER
4/3/2026 4:07,91.240.118.77,197.210.16.3,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,147.29.151.16,197.210.1.160,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:07,172.20.199.146,172.16.129.105,TCP,443,InternalAPI,ALLOW,LOGIN_SUCCESS
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,160.117.111.88,192.168.99.89,TCP,443,MobileApp,DENY,TRANSFER
4/3/2026 4:07,131.99.207.67,197.210.10.73,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:07,10.21.105.75,172.16.228.209,TCP,3306,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,232.56.201.105,197.210.16.207,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:07,10.21.96.169,172.20.137.196,TCP,443,ATM,ALLOW,PING
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,172.20.61.202,10.20.95.31,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:07,72.219.153.242,197.210.3.31,TCP,443,MobileApp,ALLOW,LOGIN_SUCCESS
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,22,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,10.20.46.21,172.16.171.147,TCP,443,CoreBanking,ALLOW,LOGIN_SUCCESS
4/3/2026 4:07,91.240.118.77,197.210.16.3,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,143.46.222.74,197.210.22.98,TCP,443,MobileApp,ALLOW,DATA_REQUEST
4/3/2026 4:07,24.7.246.156,197.210.19.165,TCP,80,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:07,91.240.118.77,197.210.16.3,TCP,443,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,10.20.134.210,10.20.54.191,TCP,443,InternalAPI,ALLOW,PING
4/3/2026 4:07,10.20.102.251,172.16.245.125,TCP,3306,CoreBanking,ALLOW,PING
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:07,192.168.225.184,172.20.70.237,TCP,3306,CoreBanking,ALLOW,PING
4/3/2026 4:07,102.89.34.55,197.210.3.6,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:07,172.20.218.80,10.20.55.205,TCP,8080,InternalAPI,ALLOW,PING
4/3/2026 4:07,192.168.87.54,10.20.49.65,TCP,8080,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:08,192.168.237.217,172.20.32.147,TCP,22,ATM,ALLOW,DATA_REQUEST
4/3/2026 4:08,172.16.246.198,172.16.140.128,TCP,8080,InternalAPI,ALLOW,PING
4/3/2026 4:08,90.14.110.212,197.210.27.170,TCP,443,MobileApp,ALLOW,PING
4/3/2026 4:08,192.168.215.8,10.20.236.197,TCP,3306,CoreBanking,ALLOW,LOGIN_SUCCESS
4/3/2026 4:08,91.240.118.77,197.210.16.3,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:08,199.46.195.127,197.210.14.29,TCP,443,MobileApp,ALLOW,DATA_REQUEST
4/3/2026 4:08,172.20.254.70,172.16.79.98,TCP,443,ATM,ALLOW,PING
4/3/2026 4:08,192.168.194.168,172.16.37.129,TCP,443,ATM,ALLOW,DATA_REQUEST
4/3/2026 4:08,192.168.117.189,10.20.178.29,TCP,22,CoreBanking,ALLOW,DATA_REQUEST
4/3/2026 4:08,10.21.226.105,10.20.199.218,TCP,443,InternalAPI,ALLOW,DATA_REQUEST
4/3/2026 4:08,102.89.34.55,197.210.3.6,TCP,22,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:08,42.74.102.240,197.210.5.55,TCP,443,WebPortal,ALLOW,PING
4/3/2026 4:08,80.162.134.252,197.210.5.47,TCP,443,WebPortal,ALLOW,TRANSFER
4/3/2026 4:08,91.240.118.77,197.210.16.3,TCP,3389,WebPortal,DENY,LOGIN_FAILED
4/3/2026 4:08,102.89.34.55,197.210.3.6,TCP,443,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:08,148.62.72.135,197.210.18.150,TCP,443,MobileApp,ALLOW,DATA_REQUEST
4/3/2026 4:08,172.20.35.225,10.20.90.102,TCP,443,CoreBanking,ALLOW,PING
4/3/2026 4:08,51.135.252.12,197.210.1.229,TCP,443,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:08,102.89.34.55,197.210.3.6,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
4/3/2026 4:08,212.38.239.110,197.210.22.105,TCP,443,WebPortal,ALLOW,PING
4/3/2026 4:08,172.16.131.156,10.20.151.38,TCP,22,ATM,ALLOW,PING
4/3/2026 4:08,43.9.183.181,197.210.24.152,TCP,80,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:08,205.58.32.216,197.210.19.171,TCP,80,WebPortal,ALLOW,DATA_REQUEST
4/3/2026 4:08,102.89.34.55,197.210.3.6,TCP,3389,InternalAPI,DENY,LOGIN_FAILED
